Hashed Email,User Group,Statistical Category 1,Statistical Category 2,Statistical Category 3,Statistical Category 4
dd7e13193294223a4c76d9a1dde39029f59ecdaa89e42dd31568c94b2e5ac3f3,UNDERGRADUATE STUDENTS,Others,"Local Exchange Programme,SMU Global Summer Programme",AY_2015,GY_2016
8dbc2e5d726d2328adbf7e9b471e90f228f949ee0c09fe6c558ef2338e119b0e,ALUMNI,0,0,0,0
d444b9f463fa26c204fcb06f0425f9a20e8cb35a7334d8410fcb55dd1e577bff,ADMIN STAFF,Others,0,0,0
de57612c86dbc3d44a8fc6be95768e7ca827a60ce34f4c478879e3cf7e8873c4,Others,Others,Intl Exchange Programme,AY_2007,GY_2008
59e5a52bfcaab784726337ef05c30fb5a86469b5321ee6d3226fa2b87c65709f,ADMIN STAFF,Others,0,0,0
eeca2960884d3324807064f0656c9d8b936159dedf4e699e518cbd336bac44e6,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2014,0
2e1f97f7b2706ced59cf8f4ea67eaa853ab7118f64de862c6118cc6cdea930d9,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2013,GY_2017
b5976ad6290e722e2736b140ea18ad382765985ce78316ec6099c7082f05808d,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2012,GY_2016
4e1b2907ead06811f7e378100560b79ddb20fd7203d90d5e7076cca59c5cabac,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2013,GY_2017
fa491452a47b7850e859773b02f91f137a839d72f2ad82c399743e2004d95702,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2012,GY_2016
64c294d506b64e30efd2db6375b6a453614c7c35d404dd2a5fdb02b697516a82,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2011,GY_2015
79fdcf1de3df157bea2d3f8bba5b3ad27107aa13644239123978d1f425ede65d,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2012,GY_2016
11a4993ae263dfd3ff19ffe3ef9836afaae1c386374fdb3ab800786d215a0203,ADMIN STAFF,Others,0,0,0
1c18c39b8ef66b46dcef633b1159c401f85a075c9d5e13f7b39634b548412b48,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2016,0
0a2f00aa70d8232b456c1c5819b23a1dbb6382b5732a65174e8b642193616e4c,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
f9318a4a18ffe596698df864b41d47f645fabf342e26386bbba64bc8a80ea0dd,ALUMNI,0,0,0,0
d13266afe88a491e2337a65ae3239ef2a67b31cf4e1af5e673be110fd153275b,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2015,0
a8557522f44aeb901bcafe352db15c4a0c50816d1ee4908ac9583312de72b8ad,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2012,GY_2016
9ec3f4f7e8d86eeed35366da000665839ccefdef7c08d6180c8159264fc55a7c,UNDERGRADUATE STUDENTS,Others,"Local Exchange Programme,SMU Global Summer Programme",AY_2015,GY_2016
51a9311ae330a7e6d97336146de696acfbff1f092e5a20c771b898b3ef1a65b4,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2012,GY_2016
bda2ec3490ec7bf6152a1011a18be7a0179e8112b587a05b3d2db43d4baeb916,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2012,GY_2016
19560f0012953bbd44cc1dcae58f4f979fa43312359c00227564641845ded28c,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
1d5a747d9f42ccf4bb08e579c123cf8f0be7b231c2aa706dcefc8224d7a4c2f7,MASTER,School of Economics,MSc in Applied Economics,AY_2015,GY_2017
a314897f642e730d91c15b13a9873a68087dab89d166a2f3ff4a6a1a62c41ee2,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2012,GY_2016
7062523ae80091441cceac09f66a78a46df1c3b29da8e5cdff3fb15f261ee725,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2012,GY_2016
a1ebf064484fe32dddc1380700cea91b1e189ec47e1729fa83333764424cd2d8,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2014,0
646859491ee9c387b62b5a46f76ec11cb6ab8a5c1da22e6eb323774cd923bd4f,MASTER,Lee Kong Chian School of Business,Master of Business Admin,AY_2016,0
e8bd61153fddf714d46c87f973c3c9d9285bb1fe15a7a6dfb8f567ee053b5d34,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2014,0
0b9708dd09b8bdb069cf3a0cbe88cada5166036e6ee042e2da7902b392ed713d,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
3e7e1f74422bd5c2205b0cf1c4474c9b6558e8aebb7ab88676660d788372ecbd,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2014,0
12988134434006fd13ce49fefcad848f086081ed81bbf1058bea26842371e6ab,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2014,0
408d91c46c5e2d87c6cfbdf503240237562092325a303c7df2b082ef03fe8816,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2014,0
fc202adc4c701d4183dc52a3e19cdd1330d21579a31da9c7ee18e706da17f61a,PHD,Lee Kong Chian School of Business,PhD in Business (Finance),AY_2013,0
b7b556022026ecaeb11a7f2b8d2d38a01faea432df450231320d752dcd34a8f4,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
56189e7e8ba77e0379db16027e78440c251cd498225145746dc1bc515702844d,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2014,0
1e61a11f063f9c2c7e7243ea8c4cca25f6345911df6ab343ea1e79ab48a9e1da,PHD,Lee Kong Chian School of Business,Executive PhD,AY_2015,0
3989702798e40d8aa0ede95771dfe41da26ac614040fa6c6b4be99d2daff60dc,ADMIN STAFF,Others,0,0,0
ce4a5cb15b53c2b0a21e8c1e2eb99baa3330f09acc8d5b595a110568053d46a9,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2015,0
f2777961cb3abf8800043c5c3ab8d1dfbccb2f15095381ae2a636d8889781e9c,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2012,GY_2016
5f81e4dcbaabc8599143f63daa891a57b59298d0b0228bbaedc6d8f96861c883,MASTER,Lee Kong Chian School of Business,MSc in Quantitative Finance,AY_2015,GY_2017
03b28728df252672a6624924ef61c3fb85d78fc79c919560f1f6ca373dd5fbb4,MASTER,Lee Kong Chian School of Business,MSc in Applied Finance,AY_2016,0
beef4ee42585db6ae6c7faa994cca08a30d9605e47b99015808e9f94829b96e0,MASTER,Lee Kong Chian School of Business,MSc in Applied Finance,AY_2016,GY_2017
6e3e030a1bff2de4d73c1a67d52bb2d56c74099998eaa04ead463004470bdff3,MASTER,School of Information Systems,Master of IT in Business,AY_2015,GY_2017
8139df8988506be9b39a022f14d15ad44df101c15a074eff3ec46036e74bbe4d,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2006,GY_2010
92e93a2f96919e4089c8eb2e8ad911edab2ad033c56e91219d2f21d573167f3e,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2015,0
c1c3666c4f9519c1ccd80a37cef83304d3fdc1da1c710c96464c12e47b42fb34,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2016,0
c5d5446d756af28d6e4592ec855c1523cb21900ade6b31d3b8c3f9be75618775,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2015,0
2e4a9e42a298daec522e1d0399f1219aad72b9f6df355b08e6d47bb3b22c1b19,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2016,0
70ad520944cb50cafa7f9db18d113820af0928ea6718c455597587fb898acc9f,MASTER,Lee Kong Chian School of Business,MSc in Applied Finance,AY_2016,GY_2017
48f83b108c98d155a00dd35df7abb78726c33a2dba4e378b017a025772389caa,MASTER,Lee Kong Chian School of Business,MSc in Applied Finance,AY_2016,GY_2017
c376194dfc983dcd30a4ca69247891ac84c7bf424aa31535025bb61f2d5aba88,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2015,0
176065072e95689eb208fa13878a4df1e4f7a865cad87e96f0b29f2607f400c3,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2016,0
be33f64726800e7fdbfc40a3c94bc2087fa9039a9cd6e9ab46fecfda4cb19743,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2016,0
2e9781cbf77dccfeac8bebbddded93fc119609140ae03e479696e252a706af40,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2014,0
a5a144d916fe943bb327cff5ece7f7b886c3fcb609090971a578c6815a03cdad,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2012,GY_2017
3bf13ecbe6bcddcfa2462260139b38c7c3f688412809522efb5bf9829ce51c61,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2010,GY_2014
0d88b1bbed54f9031766af76c0af09b648d8e6baae41938a492bfce91152a5a4,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2015,0
5a86f8fcc50ffe146b73b77e2ed70ce662add33c8ae607a3e8fbea3c5f1bdb5d,ALUMNI,School of Information Systems,0,0,GY_2009
795307217414fc7ace189057cfee679ffb52a9824513eccd5f21300e1298afb2,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2015,0
ae27ee0510756fe8551bef4e443edb2fa1b9f65b2f9108ae2c26f192f0b6a91a,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2015,0
ddf17b88f5d1da9722fa63c9568e71aae39349efd105661d2a9351edf9ece6e5,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2015,0
c23c78be5be76d19e98514a4aaf187ccd9f13ed42c0e98ada1db684ef773a769,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2015,0
e88ad673901120e7aea850dd4a5ad4426678725ff388b091abf05348a7e809c6,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2015,0
c92567045814e09091ec96acc9818bcc28d9682905931329b1944be88f294c90,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2012,GY_2016
2ac1eb520c7c91aa053972f52f122802bf7c4d3c85d3c5b6d4c504654890be73,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2015,0
8553aaf6d46d47480e524742552b50e0873d1e73b4c2319b974faeec81ae5c0b,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2014,0
3cd878f15ef3795f9505881719121b0a962610b7e4d0d1990fd48299f45bb101,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2015,0
a8a2cfd9125214604acb260ce84f2c0981c70f606c6ebde090c2bec8c66cac7f,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
09bec0abd8f3dc4b711df33aaa33e97742480e23bc1914e9bf2f4e2807fd1e19,MASTER,School of Information Systems,Master of IT in Business,AY_2015,GY_2017
f1f5713bcdb8412a0b4270b9d1c3c57ff6beb9b6f8b44c864c5559c816b2cd2f,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2012,GY_2016
2befae07a5e9e32edf1ade74f09aef627a93f30261e6c3d750bdb03269ec6f09,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2013,0
aeeda5b21a9da514fb13d43f83f69cc87b020746b343c5893b91964594e5c08b,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2013,0
4b03064b1154077b2fe021d3d3607d7fb1f4f53e6abcdf52fb335351228a77d9,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2010,GY_2014
22379925839c6d9968e7ec33d3749b03ae64c32709a53eb52bf01fdf32e17250,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2014,0
0d4ff008129f709a98ef591d16e68d2a4a12e238ac9448abce9c920e27ce318d,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2015,0
23d8e793b47c5dd0c6b08c0bde7652e8d91ed017fbfa4e2198f74ed0795935fb,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2015,0
d5717a21d6b80e068c13bc3452aa2535bea866f740940cb6d3e40cc76a29f27e,MASTER,School of Accountancy,Master of Prof Acct,AY_2015,GY_2017
dc87b373d9cfc4da7ae57053b616348229f6022a82c44a4e6895c54564a7f6bb,MASTER,Lee Kong Chian School of Business,Master of Business Admin,AY_2014,GY_2017
ae609751e3bcf378c8bf237e9845e044421f54c0681e14de9bfd8ee8ac82b39b,MASTER,Lee Kong Chian School of Business,MSc in Applied Finance,AY_2015,GY_2017
6de7586e6347b9265deab2e5fc18feb40c1e584ad7b72dd6f54c7139bbbf4792,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
9ca673fd6d1bb2f4a613a6a0a9ddb3e252f859016014ce8a49d23777630b1666,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2012,GY_2016
5526ada725df464d3c71885d6c636146af535f22ef7c87ef0480d27b7c3e32f9,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
fe8a0cf09530894f6efa99655445657717cb182768f6ba16fa824d26761e365b,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2012,GY_2016
0f0bd13a93b0432357dc8a4c1ad074193f7a6b7713df1517284545c4adc688a0,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
333b810918393a671f2b0464aa4dafd7d7b46ab13bd257a33b7ed92eff2bd218,ALUMNI,Lee Kong Chian School of Business,0,0,GY_2016
482b9eef7b82fd1331818b16d0aaaffe4ee0acec6e689244b180638d50baf881,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2013,0
6e9157c7a8b98e1da8b5e48c1f6c3953031d22bfb2ed5278349bb43eecb8f1f5,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2013,GY_2017
9065bb9c60eb57a90ca10c0d9610823ed8819ab7f28b1fde0f6c28101cc8e217,Others,Others,H3 Programme,AY_2011,GY_2012
7ec2a6517eb4a431760ded196d4b43bf13aea5848d517da7e00a705691a41d72,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
9c2a88a3927a1ae4ac6d5dbc6026600c0f13909e2f595910e7a260a0bcae1a63,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
b67643396152a5b100528705d14960e80dd0d4fbf1978150d64bf8aa48350722,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2013,GY_2017
cbb45a26b42a9aca4b5cac7e8bdeb3a3932af75014263919a902ddbf5c8450aa,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
b47bbd8c8f3f810d9451f99275f451d18d7a326109df07f9797e95258cabdda7,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2009,GY_2013
a8c5be0d19480badafc8ec1123a28e11bdac1df4a48e8704acefaf8f814a8670,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2012,GY_2016
4f1578c3f06005e887a2605b7dbe0c9b5e50d14928ba7b01bf2c11389af38e28,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
aae8b0bd5af990ae0903b6facd995b5afce100cc292b69b397e5c14b97410443,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2011,GY_2015
837b76f667ab6551ec13ea95c6d3ad05b5242b65b9702cc3eb90ca8ec531271f,UNDERGRADUATE STUDENTS,Others,"Local Exchange Programme,SMU Global Summer Programme",AY_2015,GY_2016
78b98118e063f9d4b8cad7395eaceff7f1a40e9994040cd64c2e5391e5b97b38,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2014,0
3696667a18f231cd33d24ac228ceda02a8bf33dcfdfefff01ed021fd3dc261d3,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2011,GY_2015
75fd1917358f90a12fd6438fa92cf397389558facb0ebe8310b51d2f81c0cb9f,MASTER,Lee Kong Chian School of Business,Master of Business Admin,AY_2016,GY_2017
fd5c74304959b91629461afd67f15f1dbea4c7e3152fd1b19df296088432d662,UNDERGRADUATE STUDENTS,Others,"Local Exchange Programme,SMU Global Summer Programme",AY_2015,GY_2016
bedcb15093dc5d3bc3d7892082bf001745262efb7cc2b930fdd247e13e3a9020,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
06935b87673668c4836db9f7b96cf3e5f37cab68d02d1e3c9d941383d059930c,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2014,0
1e618799be30dbeaeb53f1fdb6999d44372267a2af26e086fab09ab8fc570be8,MASTER,Lee Kong Chian School of Business,MSc in Applied Finance,AY_2016,GY_2017
23e6f9aaac939a122a4fb6f46fad99748c986d37e50bfc685b71e87ed0ef8ff1,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2011,GY_2015
0a0c202cbd4000b916f2f501e116b9b9f9ae6068844f92e8782dcd7cfe99ea5c,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2011,GY_2015
060c1bcc447765597bc44cac9d8e2862f541d0b3a316d4d9325d3a5597c54617,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2013,GY_2017
40a1f3b4e6e5dbd7d27c3f0a2bf69a82e0a9079238565a7e2e290b4b6076aa86,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2012,GY_2016
da8c1cb233358fc01242fcf01cf5a7c4888d7e955719853efa5a599dc3f50bf4,ALUMNI,0,0,0,0
1324d75b5bb04784fda5a7a6f58de09dd2582776a548cd5a50b41c7f57d58555,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2013,GY_2017
4b9369544ea2847afc3a3c0655c71fe3e09fae1980d9be47cba73cd2e37ba64c,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2014,0
ef4f06134956c678df364270071a936c41ea1a58c94c1f2a64c284200ba25353,LIBRARY STAFF,0,0,0,0
e0bd554e887bfc14b70cf7ec8a5e778182002fb9b25bf289c5fadd56cebaa1d8,FACULTY,School of Law,0,0,0
6cd4503ecec7ed5fe4a677d141c0f6f21a405845878ce3d0e54e5d67125486f0,ADMIN STAFF,Others,0,0,0
72cbd654f51b2faf4dab9d7d19c979011fe93066b7c3b46c677b24472f9f87ad,UNDERGRADUATE STUDENTS,Others,"Local Exchange Programme,SMU Global Summer Programme",AY_2015,GY_2016
7c17a6c49498ac2fd807df96e872fd60c645ef3ccee83482b3231c8215199a0a,UNDERGRADUATE STUDENTS,Others,"Local Exchange Programme,SMU Global Summer Programme",AY_2015,GY_2016
11a55d03969436efde7efed462d1bfefd318d17039dabe92e551e3cb9809d210,ADMIN STAFF,Others,0,0,0
a37aab74b0c859cc6c23df59ab0d618bcacf070d3fe9f626ceb5b555311b363c,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2015,0
96daacd03c61e151c1e05e73096653998fbe95e416d720da8f941197050a4356,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2013,GY_2017
c4f2200a2e648e3755c7c44cfb483d70897a376d6730038b7bdf23a85a83a31d,MASTER,Lee Kong Chian School of Business,MSc in Finance,AY_2007,GY_2009
3f2d616a28f4a2a940241c6d0b72daa1bd7065bd791b634a32f7a747d437ce69,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2015,0
f4d0cb9b5bebce4807ec743a3f9fbe137a57c77224ac02dd30a625c670ed2409,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2015,0
b155da393b7206fdda316f49a23ce2a94214752a877bdcc357965dd471b990e3,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2015,0
85049505b7393e07460ef2ae0832d58ddc194bbcf7dfc19f5e96883b7bc058e3,UNDERGRADUATE STUDENTS,Others,"Local Exchange Programme,SMU Global Summer Programme",AY_2015,GY_2016
148efbaf8fd51740188d3fb071e889a49acec42cfe4b74a63a728a60ce7b819a,MASTER,Lee Kong Chian School of Business,MSc in Applied Finance,AY_2016,GY_2017
9915032855b6bac94f45fbb749f4ef75d4a16ed898f5fbfada2e26679f90f579,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2014,0
30f9bc2395340c7e4f931381637d3b3580f6b5327f31621ee6096b9526e6ba4d,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,SUTD-SMU DDP in Tech & Mgt,AY_2015,0
e38e47946b350e2f71f54577a86469a82e63af7dad888c37ef001cd6b8ebd78b,ALUMNI,School of Law,0,0,GY_2016
14c02d017c3cdcd28425d685c7c6d9e361578cf4f1a5e46738fffc07982bb353,MASTER,Lee Kong Chian School of Business,MSc in Wealth Management,AY_2016,GY_2017
c65111ef817b5ce320402c1293bf9239f28d5e8cde8476c739a7a533c4572409,MASTER,Lee Kong Chian School of Business,MSc in Wealth Management,AY_2016,GY_2017
09788acceb2d4d9fd3f9fc4cbc2433e5c4edae8475ccb31b46e5c0e772508ed1,MASTER,Lee Kong Chian School of Business,MSc in Wealth Management,AY_2016,GY_2017
d3ab68a100166afa5729adec3eeda121fc312f33823137f76579ae9ced0f2b7e,UNDERGRADUATE STUDENTS,Others,"Local Exchange Programme,SMU Global Summer Programme",AY_2015,GY_2016
3ba67ccb7b079a5f17a9ee60ddc899a346c5c9cb51f04e53e92a9e4860d3703c,MASTER,School of Law,Juris Doctor,AY_2013,GY_2016
e086463df784c9436be7d9d4f9a29dccbf084ddde760ba4abf18b95f3d1f7679,MASTER,School of Law,Juris Doctor,AY_2014,GY_2017
a4fe84d5b7fcf7306de7841f55dd4a8d16cbdc938e3ae3deb1a40c78fe0f79ae,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2013,GY_2017
bfe20d42a8d1bad9e01aef9d274de8fde9b738d764e934d24a884ca46d2777a8,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2013,GY_2017
70c936b80174cc29777a550d597311318c84c07cd5f82000501b9c43d0f3d8fc,ADMIN STAFF,Others,0,0,0
c186ad831d16111fc7c3d2dba5a10628b543fec807f618caaf270d1248549878,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2011,GY_2015
787bde035dd6a63470d91016a460e7b21f9ffe16b14c37040bda3591e620b92a,UNDERGRADUATE STUDENTS,School of Law,Bachelor of Laws,AY_2011,GY_2015
e7592df28aabd67399b75b2e5f257e5de97f3ff6430dacaa63e1aaa1020c2e30,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2010,GY_2015
c4b0cc4457fe285273efa0275e4ecfb827b27b7e67b4618d9ecfdef67b2d760f,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2015,0
b85cc974f4d3e653f19dc1d54bf6844bfb1774ac4fd19aeba27d2080aec5a9c5,ADMIN STAFF,Others,0,0,0
2db85dad5d7c8d253b381b039256f09885933f70c608f817cfdf753ef32d7234,UNDERGRADUATE STUDENTS,Others,"Local Exchange Programme,SMU Global Summer Programme",AY_2015,GY_2016
0cdf77406a28c6c2ad342ca9dd0a17282924dadd66d4dd6d10d47e51eb6e21f4,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2012,GY_2016
c8d32c7bf3d9097b8e149ce6f7e8f48ff4b4b962eac5760a94e0ddb96ce0a657,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2012,GY_2016
7648b43c7727988b0c92a6461696d4cb7bd07123a85b1fe660df1f7b63237868,MASTER,Lee Kong Chian School of Business,MSc in Applied Finance (Olin),AY_2016,GY_2017
e1b90cc5d3e2444b40480bbeceeb1faa96495edd0b70e8b9442949a1fe43ce7a,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2011,GY_2015
d411f9e92e1f1f1d227d83c8c09f07dbdd60a3f785e254cef87c2f2beefcbef2,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2012,GY_2016
fb0bec9e7ee47693be9182c8e91fba44ce0905b5862203be2bf7a66163678b94,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2015,0
187d86504a61ef9d6e8b3655a21c52f94a53421645afe7bab97b051f564d075f,UNDERGRADUATE STUDENTS,Lee Kong Chian School of Business,Bachelor of Business Mgmt,AY_2014,0
221c50f7b5fd5163ba2a0a70d16d3a6a5f364740056f01feae3d76886d8798e6,UNDERGRADUATE STUDENTS,School of Social Sciences,Bachelor of Social Science,AY_2015,0
5fdd5a495aba18d2466b0868c0ef4e2e5c366f139ea0fe884d7ce7403c3472b2,UNDERGRADUATE STUDENTS,Others,"Local Exchange Programme,SMU Global Summer Programme",AY_2015,GY_2016
edb9e192616ef7c410fdbacf4048c13960cb8a72e7a7e9b6c34f1c3ab62c6105,UNDERGRADUATE STUDENTS,School of Information Systems,BSc (Information Systems Mgmt),AY_2007,GY_2011
0b33f81c2d02f51563e55275a6193499a146b838c29528a464b0c3827ed0390e,UNDERGRADUATE STUDENTS,School of Accountancy,Bachelor of Accountancy,AY_2016,0
9536c222cd07859c77cb035fdff7acd0c424d8a02ca638a287c3b97896d593f2,UNDERGRADUATE STUDENTS,School of Economics,BSc (Economics),AY_2016,0
