Start Date,End Date,Pre-Confidence: Scoping your topic ,Pre-Confidence: Searching Keywords,Pre-Confidence: Searching library online databases,Pre-Confidence: Searching the Internet using Google,Pre-Confidence:  Evaluating information,Pre-Confidence: Citing References,Pre-Confidence: Creating Reference List,PT: Scoping your topic,PT: Searching using keywords,PT: Searching library online databases,PT: Searching the Internet using Google,PT: Evaluating information,PT: Citing References,PT: Creating Reference List,School,Email Address
8/12/2017 23:37,8/12/2017 23:43,Somewhat confident,Confident,Somewhat confident,Confident,Somewhat confident,Not confident at all,Not confident at all,Yes,Yes,No,Yes,No,No,No,School of Social Sciences,20696bd1a6adcca9c2e2d0f3683d8df23bc2b3aeaf9e5563bd20ac0e8f147c9e
8/12/2017 23:01,8/12/2017 23:03,Very confident,Very confident,Confident,Very confident,Confident,Somewhat confident,Somewhat confident,Yes,Yes,No,Yes,Yes,Unsure,Unsure,Lee Kong Chian School of Business,fe439266fc3ed041ad09dffe389768d7e9a9920b666c952a0ee1cb5ffe21384c
8/12/2017 22:51,8/12/2017 22:55,Slightly confident,Confident,Confident,Very confident,Confident,Confident,Confident,No,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,adcd722729ce5c904e6d3044c6b8afc12b51753dea3d2548683ca3b7ce1a7af7
8/12/2017 20:39,8/12/2017 20:40,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,b17142d71a865800a1e5781c75422bcb0338372dfcb459d97851720dac36e35e
8/12/2017 17:14,8/12/2017 17:19,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Slightly confident,Slightly confident,Somewhat confident,No,Yes,No,Yes,No,No,Yes,School of Accountancy,fb9dc0f09d88ea76cba8dbe0c110019a70e20ac3e33d04d3b472c36e61618227
8/12/2017 17:15,8/12/2017 17:16,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,No,Yes,Yes,Yes,Yes,School of Information Systems,9e8efbdb6a0863b642fd48ebe4583b826ab3f78bd59f3b6cb358705398a44d27
8/12/2017 15:31,8/12/2017 15:34,Confident,Very confident,Somewhat confident,Very confident,Somewhat confident,Very confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,d2826480a46f0ad197efc8d083cb8862c6c28c210c2b3d07b6e9dcd58b001112
8/12/2017 13:26,8/12/2017 13:27,Somewhat confident,Very confident,Confident,Very confident,Very confident,Confident,Confident,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,School of Accountancy,ff3fca48942bfe3c088311a3f8698ca85bbef160d8485726d59c314cbd8b9510
8/12/2017 11:41,8/12/2017 11:42,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Yes,Yes,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,bcd4cdf616fe142db13498a17e4f9da058f24e0d47a198bb241d1ec8dfe68b3a
8/11/2017 22:04,8/11/2017 22:11,Slightly confident,Confident,Confident,Very confident,Very confident,Very confident,Very confident,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,School of Information Systems,68670f1e9fa6daf2d9799c25c16200b1e0e50fa001ea24fc4e750e618b702b31
8/11/2017 19:57,8/11/2017 19:59,Somewhat confident,Somewhat confident,Slightly confident,Very confident,Somewhat confident,Slightly confident,Somewhat confident,Yes,Unsure,Yes,Yes,Yes,Yes,Yes,School of Law,42f8289e194df64dccff447440bda3edbeea41b9df6fbf5a006e5463ea30633d
8/11/2017 16:32,8/11/2017 16:37,Confident,Confident,Somewhat confident,Confident,Slightly confident,Slightly confident,Somewhat confident,Unsure,Yes,No,Unsure,Unsure,No,No,Lee Kong Chian School of Business,a6de3d18956459540a241a67833ea24f7147455d1509e0e0082d474ad5258bb8
8/11/2017 16:34,8/11/2017 16:36,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Confident,Somewhat confident,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,cc1a970627cae7bb88abbda2dc46d8cf04ec1b79a0aa78a964eb0136258bf945
8/11/2017 16:26,8/11/2017 16:36,Slightly confident,Slightly confident,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,No,Yes,Unsure,Unsure,Yes,Yes,Yes,School of Social Sciences,48ef9af4345523928b90bc095bac74796c83c85e76b9a798018c49d33d981e5d
8/11/2017 16:29,8/11/2017 16:35,Slightly confident,Somewhat confident,Somewhat confident,Very confident,Somewhat confident,Somewhat confident,Somewhat confident,No,No,No,No,No,Unsure,Unsure,Lee Kong Chian School of Business,aa2d540f7be911efb6243ae91fd820841bb8ef4c32c7519933c536a501d61832
8/11/2017 14:38,8/11/2017 14:40,Somewhat confident,Somewhat confident,Confident,Very confident,Somewhat confident,Confident,Somewhat confident,No,Yes,Yes,Yes,No,Yes,Yes,School of Accountancy,ede6f48f8678d2013e0f58e8d71ff51d67aa6f06a560e3ab0909b72251aece4d
8/11/2017 11:41,8/11/2017 11:42,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Social Sciences,fbb8fdf49818f2c9c64038277434565ff77191de92f490796961339cbe158717
8/11/2017 10:38,8/11/2017 10:44,Somewhat confident,Somewhat confident,Not confident at all,Confident,Slightly confident,Not confident at all,Slightly confident,Unsure,Yes,No,Yes,Unsure,No,Yes,School of Economics,54977ab682980b9df2587789b8e8289464f75a089439e83d76129987db9c0935
8/11/2017 10:13,8/11/2017 10:15,Slightly confident,Confident,Slightly confident,Confident,Slightly confident,Confident,Confident,Yes,Yes,No,Yes,Unsure,Yes,Yes,School of Law,bb1859d6b4bff4552375d5f16e13fb5afbc43b1ac78922d2faa64fd97592dd20
8/11/2017 3:20,8/11/2017 3:22,Confident,Somewhat confident,Somewhat confident,Confident,Confident,Somewhat confident,Confident,No,No,No,Yes,Yes,No,Yes,Lee Kong Chian School of Business,0bed98d792c191b576b7b15ae5b4967ff3e4524f48fb5d89c637b5211091b9f7
8/11/2017 1:03,8/11/2017 1:04,Somewhat confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,No,Yes,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,1a7ad89dfa243f415d3b02df74353c44a20b2d96e155059d993169d92e4782d1
8/11/2017 0:13,8/11/2017 0:15,Not confident at all,Somewhat confident,Slightly confident,Very confident,Not confident at all,Not confident at all,Not confident at all,No,No,No,Yes,No,Unsure,Unsure,School of Social Sciences,062b861a8e9b6df98dad8996b0dda8e3fef8edd9302a29460ee56ffc47a4e252
8/11/2017 0:08,8/11/2017 0:10,Somewhat confident,Slightly confident,Slightly confident,Confident,Somewhat confident,Confident,Confident,Yes,Yes,Unsure,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,6c5c7df2c65e3b9fb3e25bf9c8bfd0982863e23d80687c41fbaf2ace0e2e10e8
8/11/2017 0:06,8/11/2017 0:09,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Confident,Confident,No,No,No,Yes,Yes,Yes,Yes,School of Social Sciences,0864f8fd2ab95ae714a8a3faa4002aaef1606b1d83e161c735c35635f1248dd3
8/10/2017 23:49,8/10/2017 23:53,Somewhat confident,Somewhat confident,Confident,Confident,Confident,Very confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,Lee Kong Chian School of Business,dab2b35ec236cd4faf35f5a3ddb7cfc084d4ba49ea9176f417f42e81fd6f4ca6
8/10/2017 23:31,8/10/2017 23:34,Not confident at all,Confident,Not confident at all,Very confident,Somewhat confident,Not confident at all,Not confident at all,No,Unsure,Unsure,No,Yes,Yes,Yes,School of Information Systems,613e09a6d983619c8c9bbd6b2d140a057a6148bdb27789f7dd884999aa29c658
8/10/2017 23:21,8/10/2017 23:23,Somewhat confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Slightly confident,Slightly confident,Unsure,Yes,Yes,No,Yes,No,No,School of Accountancy,8ebbebc40ebfe51c8f588379e2cf93b2a72d053a43f82ea179d671eff6b50ab1
8/10/2017 22:52,8/10/2017 22:53,Confident,Confident,Confident,Very confident,Confident,Somewhat confident,Confident,No,Yes,No,Yes,Yes,Yes,Yes,School of Law,2bfdd039ea390f4a239870b785026b88a01bb8312aa04c823eb416c02d39cbcf
8/10/2017 22:10,8/10/2017 22:11,Somewhat confident,Confident,Confident,Very confident,Confident,Somewhat confident,Somewhat confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Social Sciences,8d24ff204f7f368808feca5282cbad12504fc8f318c48e714ac03a1ee60a81a5
8/10/2017 21:34,8/10/2017 21:36,Somewhat confident,Confident,Confident,Very confident,Confident,Somewhat confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,c3e5fdd09805e2cc645fbd4af96cc74f51b0448416fcf83dc93813d053c2fab7
8/10/2017 21:28,8/10/2017 21:30,Not confident at all,Slightly confident,Slightly confident,Confident,Slightly confident,Somewhat confident,Somewhat confident,No,No,Unsure,Unsure,No,Yes,Yes,Lee Kong Chian School of Business,c2238a3e757f14ce43bb3a6829dcccf62d096aeab58a366e7a817663b814bbb5
8/10/2017 21:23,8/10/2017 21:24,Somewhat confident,Somewhat confident,Somewhat confident,Very confident,Confident,Confident,Somewhat confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,70b61dfa68437c6d69fe7f330c294a80dee3f342a6eb2f1c0faa06d597f668db
8/10/2017 20:02,8/10/2017 20:03,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,No,No,Yes,Yes,No,No,No,School of Information Systems,cb2feb300cb266dfeeaede7bdb87a2a2f4864342161d5c3e1695ba7324e145f1
8/10/2017 17:37,8/10/2017 17:38,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Very confident,Very confident,Yes,Unsure,Yes,Yes,No,Yes,Yes,Lee Kong Chian School of Business,8b003bb154a7d8dc045cee4ec6d2f32dd308c03fe39d7b1263335453dfee26ae
8/10/2017 15:51,8/10/2017 15:52,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Confident,Somewhat confident,Somewhat confident,No,Yes,Yes,No,No,No,No,School of Social Sciences,6265bb62495b04e6ba2a97d591592c0ce0c9456a574d085a3b76f35e9eebe3ec
8/10/2017 14:04,8/10/2017 14:07,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Confident,Confident,No,Yes,No,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,968b338dfbee5e12adf3d7d36c58d908468c829453c897efaaf9f5285b217481
8/10/2017 13:01,8/10/2017 13:02,Somewhat confident,Confident,Slightly confident,Confident,Very confident,Somewhat confident,Confident,No,Unsure,No,No,No,No,No,School of Law,9d26cab6b7c77c10693e5a35ce216fdbae6e55df581b22ef1e81ec7c61afcd25
8/10/2017 12:39,8/10/2017 12:41,Somewhat confident,Somewhat confident,Slightly confident,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Unsure,No,Yes,Yes,Unsure,Yes,Yes,School of Economics,0362214e8fe8351c97987db3a5d5aff1be4e83825c891e277ba45eac335ee3ee
8/10/2017 12:01,8/10/2017 12:04,Slightly confident,Somewhat confident,Not confident at all,Confident,Confident,Confident,Somewhat confident,No,No,No,No,Unsure,Unsure,Unsure,Lee Kong Chian School of Business,101ffb1a9ab86fddb9edbff6ac1f81b04bf1a5bec130950a5d941961f9e64d28
8/10/2017 7:48,8/10/2017 7:49,Confident,Confident,Confident,Confident,Confident,Confident,Confident,No,No,No,No,No,No,No,School of Social Sciences,2e89fff6951ec69264cf68226030621d69d2b93174b7c9eb701ea11f8d2a3b25
8/10/2017 1:31,8/10/2017 1:33,Confident,Confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Confident,Yes,Yes,No,Yes,No,No,Yes,Lee Kong Chian School of Business,b87f5281dd955b5ea3c3aaacf43f5d766e0988090157e62636d7c17c792b97d7
8/10/2017 0:14,8/10/2017 0:19,Confident,Confident,Not confident at all,Confident,Confident,Confident,Confident,Yes,Yes,No,Unsure,Unsure,Yes,Yes,School of Accountancy,4cf13dac3d98fb7b51bdc2ecafe361037455446d076780a4576d27af2b5aaa7b
8/9/2017 22:20,8/9/2017 22:22,Somewhat confident,Confident,Somewhat confident,Very confident,Confident,Somewhat confident,Somewhat confident,No,Yes,No,Yes,No,No,No,Lee Kong Chian School of Business,ceab0225bee964f1a85dba97dcd52ec22a75ec65c41d57b5fc85fbf6d531985f
8/9/2017 18:04,8/9/2017 18:05,Slightly confident,Slightly confident,Not confident at all,Somewhat confident,Somewhat confident,Slightly confident,Slightly confident,No,Yes,Unsure,Yes,No,No,No,School of Law,d59d4e63fdc11190d4ccc2879278af692e947019c0786d348345b724620aa880
8/9/2017 17:40,8/9/2017 17:43,Somewhat confident,Confident,Not confident at all,Very confident,Somewhat confident,Very confident,Very confident,No,No,No,No,No,No,No,School of Social Sciences,cfcd804ee7a76da85ed85f692d4de1008a3c7fddf1c0f7cab8e3385556fac5cf
8/9/2017 16:17,8/9/2017 16:20,Confident,Somewhat confident,Somewhat confident,Confident,Confident,Somewhat confident,Somewhat confident,Yes,No,No,Yes,Yes,Yes,No,School of Economics,de68b3aa251282f06afce6b1081a01e313a7a3daef10700ebc155250b69df81e
8/9/2017 15:59,8/9/2017 16:00,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,fe39fac641d0c95e6f93f9a07d371ab8c890a8a9c4f434e5cf872bd9355b9c41
8/9/2017 15:19,8/9/2017 15:20,Slightly confident,Slightly confident,Slightly confident,Confident,Slightly confident,Slightly confident,Slightly confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,60bddaddfb4adaaca617584a6fc3840c6609ff172b8d556f979d4313b32e88c5
8/9/2017 14:16,8/9/2017 14:19,Somewhat confident,Confident,Not confident at all,Confident,Confident,Confident,Confident,Yes,No,No,Yes,Yes,Yes,Yes,School of Economics,e2389c30371c2747d57b69701adb90a283b50bc7d08c5870fd299f443899fe8f
8/9/2017 13:59,8/9/2017 14:00,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Confident,Somewhat confident,Somewhat confident,No,No,No,Yes,Yes,Yes,No,School of Social Sciences,c0f4cbf8774ef1ba643ab9b3c8b582c0bbb018961d42d31312a88a9bb54594b1
8/9/2017 1:00,8/9/2017 1:01,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Not confident at all,Slightly confident,No,No,No,No,No,No,No,School of Social Sciences,67aafffcd029e4cf7342add3b11c3d4b92094c25a415ef1f7a6857a5626d6258
8/8/2017 22:48,8/8/2017 22:49,Somewhat confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Not confident at all,No,No,Yes,Yes,Yes,Yes,Yes,Lee Kong Chian School of Business,bba5cebd2437f0aeb2b0bc2eb30071c38bcc2bda3af2c46c856126d33ad056ad
8/8/2017 22:28,8/8/2017 22:32,Slightly confident,Confident,Slightly confident,Very confident,Slightly confident,Somewhat confident,Confident,No,No,No,No,Unsure,No,Yes,School of Economics,0d266f6b30d2abbf9530ec8e7b03275a975a63887bdff6a6244e7325ffdb231d
8/8/2017 22:26,8/8/2017 22:28,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Somewhat confident,Confident,Unsure,Yes,Unsure,Yes,Yes,Unsure,Yes,School of Information Systems,c3217d7e47b36500ec938cfacca00d82dcd6e39b263a5fd9fc6710f56fbe566b
8/8/2017 19:38,8/8/2017 19:45,Slightly confident,Confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Very confident,No,Yes,No,Yes,Unsure,Unsure,Yes,School of Economics,53116828506c89e929aa345319897be84679cb7136be75bea97886bb23dc7fac
8/8/2017 19:04,8/8/2017 19:06,Slightly confident,Confident,Slightly confident,Very confident,Somewhat confident,Slightly confident,Slightly confident,No,No,No,Yes,No,No,No,Lee Kong Chian School of Business,1fb114630505f48988a8a5b975677fc827e14e33328dec7cbf3c5b7016afce2d
8/8/2017 18:18,8/8/2017 18:22,Slightly confident,Somewhat confident,Slightly confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,No,Unsure,No,Yes,Yes,No,Yes,School of Information Systems,1dc6fed128db29dd97aae6c089e473a81efc4387ff7a125324b5b38200c7059d
8/8/2017 18:18,8/8/2017 18:21,Confident,Very confident,Somewhat confident,Very confident,Confident,Somewhat confident,Very confident,Yes,Yes,No,Yes,Yes,Unsure,Yes,Lee Kong Chian School of Business,ee3755c93b7b3f6e65ece633ae7c21c8658bfd6dba8ed6100b5af0e970231808
8/8/2017 17:15,8/8/2017 17:17,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Information Systems,656d456ed930b83aac2979adadf08f6406fe41a23614ee4b103084ede167a896
8/8/2017 14:13,8/8/2017 14:19,Somewhat confident,Very confident,Confident,Confident,Somewhat confident,Slightly confident,Confident,No,No,No,No,No,No,No,Lee Kong Chian School of Business,1a8719795c438a3b3bd8d5ba95544015ef3da6f64a2c721fb97814e202752317
8/8/2017 14:16,8/8/2017 14:17,Slightly confident,Somewhat confident,Slightly confident,Somewhat confident,Somewhat confident,Very confident,Very confident,Unsure,Unsure,Unsure,Yes,Unsure,Yes,Yes,School of Information Systems,e09dfd25b54ed7b6ea67e9f45a859a87a640d8b2a696be7d035c08835e4aa50d
8/8/2017 14:07,8/8/2017 14:08,Slightly confident,Confident,Somewhat confident,Confident,Confident,Very confident,Very confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Social Sciences,8bb2f415bb6b065735e5e39990dcec3b3e5524ab27e2ab2cc392f27729e2b3dd
8/8/2017 13:15,8/8/2017 13:18,Slightly confident,Slightly confident,Not confident at all,Somewhat confident,Slightly confident,Not confident at all,Not confident at all,No,Unsure,No,Yes,No,Unsure,No,Lee Kong Chian School of Business,5643d32b77cca90fa51a74528a9405c80f7c28ab3e833561af316295a80a52f8
8/8/2017 13:10,8/8/2017 13:13,Somewhat confident,Slightly confident,Not confident at all,Confident,Confident,Somewhat confident,Somewhat confident,Yes,Unsure,No,Yes,Yes,Yes,Yes,School of Economics,3bcc908fae9602c6ae9830fefc63bac6f74d55d1567214d997b348d21154cf29
8/8/2017 12:20,8/8/2017 12:23,Somewhat confident,Somewhat confident,Slightly confident,Confident,Confident,Confident,Confident,Yes,Yes,No,Yes,Yes,Yes,Yes,School of Economics,10b0d8da43345f9539cd790833aa9a2455e662213a514ed578a131e7d7762e84
8/8/2017 10:18,8/8/2017 10:19,Somewhat confident,Very confident,Confident,Very confident,Somewhat confident,Confident,Confident,No,Yes,No,Yes,Yes,Unsure,Yes,School of Information Systems,ef0cc56db99cd043140699864ec40bb3c34941f5dee33ffd6365936084fc0e7f
8/8/2017 9:46,8/8/2017 9:49,Slightly confident,Somewhat confident,Not confident at all,Confident,Somewhat confident,Confident,Confident,No,No,No,No,No,No,No,School of Economics,110223be13cdcd22fce1f2c59aa54791772962b6ecdcba7f47703829582ea8d1
8/8/2017 9:22,8/8/2017 9:23,Somewhat confident,Somewhat confident,Not confident at all,Confident,Confident,Confident,Confident,No,Yes,No,Yes,Yes,Yes,Yes,School of Law,c49d20711e760f78e3ef5268815a57b501c9361695cd288ad2ade23949371d6f
8/8/2017 1:11,8/8/2017 1:12,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,School of Accountancy,b0471df22835d914adec842b066a9d84aeecfb480ff5e2b1f6fec35e5e01a033
8/8/2017 0:30,8/8/2017 0:55,Slightly confident,Confident,Not confident at all,Very confident,Confident,Slightly confident,Somewhat confident,No,Yes,No,Yes,Unsure,Unsure,Unsure,School of Law,0e0f92af7efde4d30a6f244ff655302f132853f2a408bf5ff44335b5b48449bb
8/8/2017 0:30,8/8/2017 0:31,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Yes,Yes,Yes,Yes,Yes,Yes,Yes,School of Accountancy,d63b9c6b9f1c6734f4798ff7a5b99944bf383756c7d39f1c14b8fc881e4c40c7
8/7/2017 23:34,8/7/2017 23:36,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,Somewhat confident,Slightly confident,Slightly confident,No,No,No,No,No,No,No,School of Social Sciences,c8971aea278f0b37bf48d3a75f3b1fc2adc82c8b7bc0c2d75d6a9eff5ee0df36
8/7/2017 23:05,8/7/2017 23:09,Not confident at all,Slightly confident,Not confident at all,Confident,Somewhat confident,Somewhat confident,Not confident at all,No,No,No,No,Yes,Yes,No,Lee Kong Chian School of Business,24320aae5d0d79b6ccfeae988a2ac43b3469b5102880077ca13929e226566a4c
8/7/2017 22:59,8/7/2017 23:01,Slightly confident,Somewhat confident,Not confident at all,Confident,Not confident at all,Slightly confident,Slightly confident,Yes,Yes,No,Yes,No,Yes,Yes,School of Accountancy,a2dc5399a5aa359c3e14cb37296ae672c2f393c97981affe7381f71ef4f2ca65
